Zip,Median,Mean,Pop
42156,44239,60833,254
42157,40024,45711,437
42159,45644,57142,1195
42160,38883.299,47715.19,1992
42163,34472,41780,56
42164,35369.3509,42104.3588,16277
42166,37746.6169,42754.3991,2314
42167,28913.8645,35724.9651,8145
42170,56227.9131,63297.7244,1403
42171,42253.6327,51823.5322,6841
42202,34090.5506,47447.9774,2389
42204,42122.795,51189.2995,657
42206,40842.1164,46830.9002,5407
42207,39109.9504,52321.1868,1207
42210,36836.6616,47124.2956,4236
42211,42545.7046,54029.0376,13398
42214,38280.8459,47927.3171,682
42215,45020.9457,62823.7614,1300
42217,36092.0175,47085.0344,4117
42220,33308.8061,43677.1327,6844
42223,70723.8871,76471.21,15597
42232,50450.2054,62305.1821,812
42234,43337.0464,51541.0293,2469
42236,46351.4696,57171.646,929
42240,38140.7127,48523.8478,42479
42254,48125,59914,209
42256,38732.0186,48211.4277,5028
42259,28926.5366,39019.5694,1273
42261,23203.9822,28371.1529,7567
42262,35676.2035,42983.3503,8396
42265,35175.1962,50408.3885,820
42266,48374.1072,68276.1195,2590
42273,29318,43144,443
42274,48696.6128,53698.2985,2373
42275,28068.2386,37226.2995,883
42276,35112.5144,47250.6463,14471
42280,28329,42935,484
42285,39190,52443,375
42286,40831.5098,49763.0356,1291
42301,40834.0448,50497.983,42440
42303,45577.6369,56617.4061,38909
42320,37673.7188,46726.417,8205
42321,30000,37830,327
42322,45786,57901,47
42323,30000,37830,793
42324,39895.3296,44705.4736,1276
42325,37448,51437,2028
42326,30000,37830,460
42327,42740.7234,55573.1162,4037
42328,33526.6964,43860.3924,1389
42330,36546.1681,46156.1624,9386
42332,32710,39875,271
42333,34564.9284,43838.0216,1025
42337,31745.468,39054.1965,2026
42338,32125,48018,88
42339,42523.8238,46946.1776,800
42343,36582.6295,49408.0145,1782
42344,35094,48517,856
42345,39030.4036,49201.9452,11747
42347,36208.946,47866.7433,6152
42348,45450.6814,51298.7111,4810
42349,34907.7952,38855.9236,1503
42350,39650,48021,1433
42351,48597.8845,52657.062,3851
42352,33250.5318,48119.5921,2060
42354,40042,44098,252
42355,50903,53622,1852
42356,53975,60203,83
42361,35585.325,43809.4946,492
42366,55784.3287,65763.8493,5863
42367,35094,48517,667
42368,39713.0316,48787.1796,1325
42369,38628.25,44036.4475,331
42370,35000,37556,28
42371,42821.0848,53126.984,476
42372,39070.4336,48920.0912,1854
42374,36813,45939,277
42376,53361.6777,61835.5971,5799
42378,44776.1989,57332.9582,3339
42404,41721.7278,54309.1501,2569
42406,46830.768,58981.058,3555
42408,33830.2919,45158.2275,6737
42409,42379.4599,50579.175,2586
42410,26858,36466,1460
42411,35738.6931,51168.9911,1656
42413,54773.0721,67307.1729,3118
42420,43147.5886,52705.4808,38192
42431,39540.8457,50441.2323,26916
42436,58771.8964,76652.7892,1030
42437,41666.871,50697.5848,8324
42440,26858,36466,748
42441,54487.9257,71866.7157,1594
42442,36504.3757,51006.3795,3504
42445,34306.2824,46144.0611,11331
42450,30358.7812,45000.894,4063
42451,62771.256,72410.947,783
42452,58202.9672,64096.1227,2141
42453,35496.0516,49599.9906,532
42455,40817,48946,3376
42456,44900.9606,53163.3694,1690
42458,67610.8272,76176.1264,1151
42459,37434.2598,47392.0028,4423
42461,35000.7315,44031.8475,1481
42462,44279.5578,53935.306,1319
42463,43618,56057,156
42464,37520.9854,52146.7847,1799
42501,28031.2723,41066.4237,17592
42503,41642.1727,55600.9364,22894
42516,28544.0042,38646.5932,463
42518,24891.8641,53408.008,2914
42519,23837,35142,3191
42528,28358.2828,39853.9754,1524
42533,22179,38471,802
42539,26147.974,35648.0946,10026
42541,28424,38197,531
42544,31335.6825,45001.0545,5843
42553,35646.9804,45977.8798,5284
42565,30341,45379,735
42566,28424,38197,660
42567,31408.1193,38413.5543,6007
42602,53878.4453,78652.446,10216
42603,24833,36161,130
42629,32850.1213,44865.9262,4953
42631,26352,34690,134
42633,26135.6699,36992.4515,20065
42634,19097,26880,1565
42635,20428,30267,5103
42638,26352,34690,207
42642,29381.4315,39290.0238,12573
42647,24472.1744,32495.8275,4086
42649,20710.5748,30477.9771,2326
42653,24760.6536,33031.8297,4619
42701,47599.6089,60879.2426,48194
42712,39883.3363,48777.3728,1855
42713,29278.5047,46781.1744,1641
42715,26023,31155,347
42716,37854.0217,46775.0854,1582
42717,28234.1531,35818.4228,6558
42718,34595.2824,44586.6778,24312
42721,29373.0755,40392.7138,3872
42722,36594,44178,714
42724,49201.471,63346.1605,4714
42726,33805.5433,44783.8155,4667
42728,29214.4216,38801.3928,15925
42729,29483.201,38889.921,1617
42731,25307.084,33765.368,341
42732,49245.4829,63430.0141,2120
42733,31918.7554,38318.7406,1454
42740,49471.0518,64090.9222,1973
42741,50953,53196,480
42743,36910.0375,53217.1129,8869
42746,36432.5407,44665.231,1892
42748,38471.2157,47557.469,8706
42749,29274.2077,40920.2789,5245
42753,35905,44366,743
42754,34244.3093,43352.915,15349
42757,39069.5578,51028.2957,2974
42758,40605,42005,139
42762,31007.4496,41578.9588,422
42764,35848.4391,44942.2464,559
42765,30571.7478,41002.0385,5840
42776,46804.1928,60170.3656,2736
42782,34189.3808,43449.7022,953
42784,41145.219,55128.9183,2685
42788,49482,64123,310
43001,65643.5613,81811.5787,1885
43002,76896.4486,91264.596,56
43003,51870.0789,56507.1121,2542
43004,75938.3478,88785.9107,8629
43005,49364,53661,149
43006,42532.8366,51630.4427,673
43008,31268,40784,2762
43009,60574.9293,79722.7105,1782
43010,63454,68982,312
43011,65898.5852,70255.4914,6247
43013,72895,79219,1078
43014,42994.7691,52625.8029,3374
43015,62755.7445,73549.1683,35892
43016,81185.313,96589.9602,20066
43017,102280.7171,120743.6272,34505
43019,49778.4687,56798.7695,8367
43021,98629.9338,125709.4152,5648
43022,46722.302,57948.7154,3497
43023,76152.6879,94032.6062,11476
43025,61130.562,76978.3031,4917
43026,72080.9987,81326.0241,47576
43028,54859.6043,64886.9157,5583
43029,23123.1,26443.5171,188
43030,63778,67850,83
43031,67154.3431,76808.5594,10003
43032,76333.6116,82676.5883,52
43033,70145,73838,367
43035,96891.1814,111276.0787,11411
43036,59199,65143,296
43037,49364,53661,421
43040,61361.887,72496.4754,25051
43044,50399.8846,56316.2782,5116
43045,76785.5077,87884.5199,1595
43046,18126.4537,20622.9038,1010
43050,41343.8865,51129.9863,27274
43054,115164.793,166835.1106,8122
43055,42049.0885,53139.6895,58073
43056,52053.1685,61286.9955,15028
43060,55929.6757,68025.7906,2524
43061,76464.0087,88232.3736,3389
43062,65433.915,76473.5917,19408
43064,60315.7131,72975.8614,8357
43065,106118.9717,139899.5104,24616
43066,72135.1508,84245.5562,1112
43067,71341.1573,80990.9508,1540
43068,52737.3452,62411.3648,46120
43070,49828,56075,107
43071,46856.4933,58931.968,2251
43072,50787.108,60391.114,5597
43074,77271.2841,83125.8522,8995
43076,48421.4577,55082.1636,6856
43077,77000,88057,303
43078,46686.6101,59431.9366,20870
43080,52571.6101,61390.805,5110
43081,65579.2652,78069.2677,51725
43082,109380.6325,134017.4043,17757
43084,54212.8365,63622.3815,887
43085,78702.4749,98115.5558,23333
43101,53470,71852,370
43102,55560.6982,60975.9713,3903
43103,56699.7502,63103.6406,8884
43105,62318.4518,73344.6576,7543
43106,54705,58951,1575
43107,51755.396,58490.388,2892
43109,44334,53142,80
43110,65475.0939,73333.4718,18497
43111,38420,44788,151
43112,75377.385,88722.9352,4089
43113,44358.903,53385.0159,23130
43115,52273.0986,59034.3987,1290
43116,64309,75386,580
43119,57455.7276,64729.4517,22236
43123,58748.9019,67390.809,46112
43125,59367.5686,64413.9391,9542
43126,61002,70675,336
43127,37699.6562,44687.0578,293
43128,40086.0825,53505.0925,2421
43130,46438.5609,57421.7466,55082
43135,45699.5999,55725.975,4488
43136,67330,74707,365
43137,52369.2625,58259.129,3019
43138,37825.8663,45471.2415,17293
43140,62632.8036,69587.3013,22061
43142,38596,52950,116
43143,46862.2627,68954.2814,5200
43144,38420,44788,494
43145,50867.3621,62068.0821,1865
43146,30598.4003,35620.0574,6150
43147,84534.0598,91853.951,28068
43148,57458.23,65838.0313,1903
43149,47702.9133,53529.7717,2598
43150,51421.1015,56722.8776,1972
43151,48500,59553,274
43152,42194.4265,50311.2608,994
43153,47662.6157,58790.2931,997
43154,58790.3185,63331.6485,2491
43155,50555.8422,56752.8168,2347
43156,48666,60096,257
43157,58553,64042,548
43158,42478,49928,270
43160,38483.1582,49188.295,22050
43162,52680.2902,74227.8252,6764
43164,54029.1062,65949.0589,2257
43201,23203.199,31175.8052,33130
43202,38959.8428,48449.5714,19851
43203,21608.3999,32466.0622,10084
43204,38569.6301,46047.9416,40293
43205,23001.1216,35543.4887,14980
43206,40200.298,52154.2445,24528
43207,38326.1322,45000.8639,44190
43209,66186.616,85558.8448,28935
43210,9147.0421,12871.8642,9728
43211,23316.503,29265.7723,24978
43212,60294.3863,74848.2213,17828
43213,36734.3785,46756.9163,30612
43214,60864.5291,71410.3444,25787
43215,37977.6772,57354.7325,10102
43217,37966,47156,2509
43219,32371.5099,41573.2477,20607
43220,72936.1381,98792.0027,24401
43221,83075.3348,107601.2946,29749
43222,24904.1912,37700.2712,5655
43223,35935.7295,41669.8152,27742
43224,32539.3748,39035.1139,40672
43227,36837.9884,42045.6038,23153
43228,42022.1358,48121.7009,46105
43229,41688.8996,49352.9527,45874
43230,68774.5553,81377.2261,48564
43231,42791.3652,49031.3713,17074
43232,42159.4936,49034.863,39998
43235,71006.3908,89200.5136,37310
43240,76655.1436,91573.8512,1168
43302,35208.4703,44315.0484,50516
43310,51606.0796,61311.4058,3221
43311,42800.1277,53350.7625,18886
43314,51217.6779,61654.8051,3162
43315,49121.05,52404.1867,6333
43316,44172.5044,52093.626,6367
43317,52725,58187,180
43318,49453.4887,59778.2684,3595
43319,55294,71073,972
43320,44799.9861,49869.9575,1488
43321,47553,50099,279
43323,46911.8812,55742.5411,692
43324,51837.6167,64676.4944,2840
43326,38829.6485,45322.584,13919
43330,60350,71072,132
43331,42227.3048,50278.9328,5208
43332,8447.4082,10310.2196,382
43333,47229.7141,57856.579,827
43334,56151.7596,63002.2654,5674
43336,55294,71073,37
43337,49126.9665,62792.889,1093
43338,47517.7551,53043.8652,9301
43340,51499.0258,59372.126,1555
43341,2638.1385,3385.9615,51
43342,55699.68,57088.3366,2904
43343,48741.8422,58804.4592,1523
43344,57909.0507,65201.9742,5397
43345,50873.6232,59668.5132,969
43347,51108.284,61509.834,1477
43348,36358.0813,47155.0896,2290
43351,45859.4734,55678.1902,10286
43356,62836.352,64866.9938,1064
43357,55427.9382,65020.9072,4516
43358,54400.0251,63987.7769,2295
43359,60350,71072,872
43360,55294,71073,1516
43402,45138.6441,56122.1425,29978
43403,12727,19537,5708
43406,56799.6698,58701.5701,2011
43407,53591,63093,679
43408,75819,77393,283
43410,50579.9306,55207.0774,9946
43412,71221.9024,73113.3804,4449
43413,50454.9912,56840.9559,1306
43416,63746.8444,68660.0411,2923
43420,46404.4262,53017.0865,32099
43430,58108.1382,68154.9489,4859
43431,46900.5063,56700.9032,4631
43432,64296,68900,1284
43433,41260,53413,151
43434,59050,71258,94
43435,52797.8286,61479.202,1597
43437,48724.4205,56958.1258,453
43438,95909,129314,367
43439,41260,53413,130
43440,51527.2584,65825.6932,4385
43442,60882.392,64599.9776,1036
43443,56698.1305,65821.0507,1698
43445,66220.857,71205.9842,1170
43446,56250,89116,94
43447,61691.6008,67632.931,3385
43449,51309.6015,59407.7222,8314
43450,66910.1517,72799.7614,3679
43451,50187.7222,61698.3956,1111
43452,47874.5211,61037.3216,13822
43456,56250,89116,665
43457,53875.6118,57143.1845,1581
43458,64296,68900,386
43460,65520.7942,81757.0288,6352
43462,56720.9998,69931.5352,1284
43463,56339,65572,19
43464,53534.5258,61072.9974,1634
43465,39649.5909,49178.9546,4868
43466,53942.2668,56282.7133,2117
43467,44875,48333,20
43468,75819,77393,246
43469,55458.2845,63269.4045,2987
43501,45917,52366,933
43502,51264.975,58633.5227,6965
43504,81641,98930,1061
43505,50708,57226,118
43506,46199.1904,56157.512,14956
43511,51658.4187,59685.3325,949
43512,47377.6727,56462.4468,29272
43515,50495.9445,58676.0206,8067
43516,47145.9759,53659.9432,3037
43517,51132.2795,59780.2288,3817
43518,50710.0139,57228.6586,2837
43519,58714,62610,201
43521,49544.2756,58439.6243,2915
43522,63769.7691,78074.3397,3396
43523,44803,55534,36
43524,46752.4258,53302.1137,1375
43525,82027,87794,607
43526,41198.0954,49281.9428,6071
43527,52505.6534,62223.9764,2478
43528,62154.8907,78436.4274,14427
43529,50463,56191,262
43531,45917,52366,192
43532,56468.8721,62091.0952,4036
43533,54319.2981,64640.5532,1556
43534,46750.231,56581.6675,1747
43535,44803,55534,755
43536,47924.8644,59514.5518,445
43537,59448.8466,72158.3575,24395
43540,57635.7155,60425.1535,1274
43541,53036,61544,195
43542,90993.5827,113456.4626,2528
43543,40081.3547,46207.5575,8249
43545,46881.5567,55948.9167,14613
43547,64667,77601,297
43548,52418.2678,62261.8133,723
43549,48142,64603,1384
43551,65491.1375,84007.7984,33516
43553,49738.3328,59155.9724,203
43554,45833.1056,52365.1936,2535
43555,61020,66891,151
43556,47916.2024,59311.5628,1837
43557,55134.5255,57952.0152,3460
43558,56682.8027,65598.1062,13882
43560,73264.3892,90635.7887,28336
43565,63806,79930,364
43566,73343.8573,90326.6889,6671
43567,47817.8965,56318.8122,12866
43569,53855.3404,63183.1296,2866
43570,43470.3665,52542.816,3427
43571,72458.8732,85975.4649,5473
43604,14028.385,21627.3835,10700
43605,25667.6075,31969.1151,31910
43606,49101.7036,61328.894,28621
43607,26955.1102,35190.0917,26743
43608,23078.224,29337.6748,19108
43609,32186.0292,38924.1632,27786
43610,30325.1127,37483.5278,6848
43611,44235.3394,49999.1773,21280
43612,35710.3215,41505.2413,27705
43613,45346.494,52314.5238,33262
43614,46653.2797,56812.3522,30179
43615,42225.2996,55180.4531,38278
43616,52664.8963,61763.8111,19850
43617,90426.2418,107540.3998,7870
43619,57437.248,66503.7197,7616
43620,22114.1564,35844.1164,7258
43623,47883.1472,73888.3468,20584
43701,37087.7289,47579.48,55799
43711,40989.236,50509.722,84
43713,39339.6083,52792.5083,7266
43716,42640.8072,51265.1107,2062
43717,36549,49070,198
43718,40176.4451,49688.8475,3279
43719,35919.1014,46282.6396,2651
43720,46387.142,55718.8939,1347
43721,63778,67850,143
43722,32867,42799,476
43723,33880.1472,43523.1167,5111
43724,37352.6085,48929.6385,8567
43725,35356.0316,43935.9305,21133
43727,49240.0453,61524.1831,1340
43728,28752.7484,38831.9527,1299
43730,40581.5798,45304.7861,2397
43731,34680.9667,41422.8028,5352
43732,49240.8252,55153.9111,1704
43733,33979,43594,121
43734,50795,61003,1069
43735,47854.7175,53536.1125,511
43736,42411,53655,48
43738,56518,60319,148
43739,56721.8218,65316.951,1902
43740,53822.2794,60561.3384,221
43746,56130.7365,60353.814,1302
43747,42580.7288,50618.3409,934
43748,40777.5405,44832.2265,2667
43749,43488.6735,48504.5815,2484
43750,32867,42799,158
43754,36718.3152,44265.8567,1688
43755,40910.7788,50566.5958,1601
43756,21659.886,25554.9816,3461
43758,34711.8662,40506.7642,3229
43759,40022,50761,56
43760,54039.4092,60845.1689,1606
43761,40745,45515,102
43762,46297.3002,59400.3456,5211
43764,40143.8876,45830.9416,8070
43766,39453.942,44139.492,1690
43767,45949.245,60038.865,1454
43768,45326,53988,259
43771,38305.1642,45898.8434,1950
43772,46469.3687,53579.9234,1799
43773,42129.7089,53197.2921,3062
43777,36624.6321,44066.3138,4713
43778,41793.5999,51975.8967,1414
43779,41523.4488,52276.6476,980
43780,34351.8656,44446.4272,2159
43782,39603,44046,849
43783,49890.7179,52241.1236,4350
43786,37083,42589,39
43787,25541.6692,34931.1529,2481
43788,41801.741,52355.196,933
43793,34080.0897,41399.7288,5194
43802,44708,51342,1047
43804,46048.0636,57722.8041,3510
43805,44055,49680,84
43811,40316,44340,858
43812,36509.4893,47451.5931,19654
43821,47422.2052,56459.5482,3977
43822,49844.298,58138.2915,4040
43824,53063.7433,58671.7968,3349
43830,50323.9229,59013.4423,5485
43832,34569.6529,41151.1896,7584
43836,40316,44340,139
43837,40287.3748,46291.7382,1806
43840,49165.1057,51590.1714,1270
43842,48571,58716,357
43843,45572.1927,51067.9607,839
43844,42388.2898,49132.1008,3910
43845,40967.5586,45731.2046,4821
43901,43804.9263,52761.4372,2273
43902,41912,47052,235
43903,37497.6804,42050.7354,2335
43905,48063,56082,207
43906,33680.0351,40886.3654,9621
43907,34497.111,43229.8568,5815
43908,37950.0012,43675.0866,1625
43910,43436.9929,51636.4163,3696
43912,29909.1261,39387.4571,7323
43913,40219,46583,1426
43914,42960,52641,135
43915,41201.454,45331.194,1559
43917,38000.9459,46530.4971,3422
43920,37573.4485,46839.3272,25689
43925,44436,52267,115
43926,47695,55676,277
43927,37094,47200,49
43928,49488.7415,56681.423,134
43930,31249.1405,50078.4158,1046
43931,41148,45109,290
43932,29088.8507,52367.321,968
43933,44056.265,51139.8367,1936
43934,25344,35290,236
43935,33727.3945,43864.4777,9072
43938,39259.7693,46928.23,6569
43939,44423,53823,588
43940,39787,49483,412
43942,41876.856,46962.622,2608
43943,45417.8846,50759.8906,3631
43944,45258.6748,53212.2226,2542
43945,38525.1175,46849.0409,3216
43946,39832.566,44293.528,2194
43947,41720.6422,49367.4364,5429
43948,33102,41713,734
43950,49355.696,58980.3602,15039
43951,40022,50761,81
43952,31416.4014,41510.9205,20672
43953,41378.7722,55276.8271,11492
43961,45753.9056,55490.7072,279
43962,37280,47040,100
43963,37339,48018,1330
43964,41269.0759,49149.4707,10588
43967,43389,50838,23
43968,37631.2568,42606.5318,8044
43970,37232,42806,6
43971,35036.7575,44670.8349,1331
43972,51028,58156,131
43973,40427.1155,48437.8876,2065
43974,42464,50077,106
43976,33413,44658,1648
43977,37707.2908,47643.3093,2337
43983,38680.0225,47501.1955,434
43985,37094,47200,121
43986,33988.59,46099.3743,2069
43988,37339.6119,53765.6658,2450
44001,62070.35,72462.7027,20865
44003,40520.7866,49127.5322,4551
44004,36624.1541,46497.516,35829
44010,63435.7128,70862.0577,1693
44011,82822.0188,99478.3186,11438
44012,85262.4658,104049.1026,18215
44017,49382.8454,62166.4738,19038
44021,56390.8067,65138.7327,6115
44022,95740.4661,163472.5269,16787
44023,82712.6167,119144.5732,15561
44024,68119.3212,79120.5341,22845
44026,73672.5448,83258.849,11918
44028,68938.8608,79782.9707,8264
44030,40854.0361,47316.2795,16018
44032,41853.7165,51613.8583,1574
44035,44808.744,51855.0145,65238
44039,64295.7484,70163.1117,22422
44040,127312.5052,179675.3952,3239
44041,42172.5255,49888.5377,15802
44044,61762.0174,72753.3762,15790
44045,39931.3248,47452.5044,374
44046,60760.9736,73644.9584,1965
44047,50454.8501,55887.7888,9258
44048,49391.6418,56755.9735,2598
44049,56957,69817,263
44050,66977.5272,75183.239,5676
44052,33659.677,41907.2024,33331
44053,43613.5149,54074.0989,16806
44054,53804.9423,60985.2099,12172
44055,28797.2634,37179.0666,22837
44056,78939.9631,85115.4588,9275
44057,52670.3778,60204.7163,19374
44060,64139.3895,75199.4169,63826
44062,47687.785,56881.3744,13490
44064,56998.5274,63415.0192,1720
44065,64875,74034,4481
44067,69317.6008,78195.2832,18047
44070,59495.2271,69076.2339,34115
44072,62401.2423,129051.0098,4739
44074,54745.4089,63869.3767,11732
44076,44712.7941,55677.0412,4648
44077,54715.6812,66125.3367,49747
44080,51713,59180,255
44081,67473.9578,74437.6914,6450
